Time,Location, Temp,Day,,
126,Lentic Freshwater,25.4,5.25,,
126.25,Lentic Freshwater,25.34,5.260416667,,
126.5,Lentic Freshwater,25.16,5.270833333,,
126.75,Lentic Freshwater,25.08,5.28125,,
127,Lentic Freshwater,24.94,5.291666667,,
127.25,Lentic Freshwater,24.84,5.302083333,,
127.5,Lentic Freshwater,24.68,5.3125,,
127.75,Lentic Freshwater,24.76,5.322916667,,
128,Lentic Freshwater,24.76,5.333333333,,
128.25,Lentic Freshwater,24.68,5.34375,,
128.5,Lentic Freshwater,24.64,5.354166667,,
128.75,Lentic Freshwater,24.52,5.364583333,,
129,Lentic Freshwater,24.52,5.375,,
129.25,Lentic Freshwater,24.42,5.385416667,,
129.5,Lentic Freshwater,24.44,5.395833333,,
129.75,Lentic Freshwater,24.38,5.40625,,
130,Lentic Freshwater,24.32,5.416666667,,
130.25,Lentic Freshwater,24.26,5.427083333,,
130.5,Lentic Freshwater,24.2,5.4375,,
130.75,Lentic Freshwater,24.16,5.447916667,,
131,Lentic Freshwater,24.1,5.458333333,,
131.25,Lentic Freshwater,24.04,5.46875,,
131.5,Lentic Freshwater,23.94,5.479166667,,
131.75,Lentic Freshwater,23.84,5.489583333,,
132,Lentic Freshwater,23.84,5.5,,
132.25,Lentic Freshwater,23.78,5.510416667,,
132.5,Lentic Freshwater,23.7,5.520833333,,
132.75,Lentic Freshwater,23.66,5.53125,,
133,Lentic Freshwater,23.54,5.541666667,,
133.25,Lentic Freshwater,23.52,5.552083333,,
133.5,Lentic Freshwater,23.46,5.5625,,
133.75,Lentic Freshwater,23.4,5.572916667,,
134,Lentic Freshwater,23.32,5.583333333,,
134.25,Lentic Freshwater,23.22,5.59375,,
134.5,Lentic Freshwater,23.16,5.604166667,,
134.75,Lentic Freshwater,23.04,5.614583333,,
135,Lentic Freshwater,22.96,5.625,,
135.25,Lentic Freshwater,22.9,5.635416667,,
135.5,Lentic Freshwater,22.86,5.645833333,,
135.75,Lentic Freshwater,22.84,5.65625,,
136,Lentic Freshwater,22.82,5.666666667,,
136.25,Lentic Freshwater,22.76,5.677083333,,
136.5,Lentic Freshwater,22.74,5.6875,,
136.75,Lentic Freshwater,22.72,5.697916667,,
137,Lentic Freshwater,22.66,5.708333333,,
137.25,Lentic Freshwater,22.62,5.71875,,
137.5,Lentic Freshwater,22.6,5.729166667,,
137.75,Lentic Freshwater,22.54,5.739583333,,
138,Lentic Freshwater,22.52,5.75,,
138.25,Lentic Freshwater,22.54,5.760416667,,
138.5,Lentic Freshwater,22.48,5.770833333,,
138.75,Lentic Freshwater,22.46,5.78125,,
139,Lentic Freshwater,22.38,5.791666667,,
139.25,Lentic Freshwater,22.4,5.802083333,,
139.5,Lentic Freshwater,22.38,5.8125,,
139.75,Lentic Freshwater,22.36,5.822916667,,
140,Lentic Freshwater,22.36,5.833333333,,
140.25,Lentic Freshwater,22.3,5.84375,,
140.5,Lentic Freshwater,22.32,5.854166667,,
140.75,Lentic Freshwater,22.32,5.864583333,,
141,Lentic Freshwater,22.32,5.875,,
141.25,Lentic Freshwater,22.36,5.885416667,,
141.5,Lentic Freshwater,22.48,5.895833333,,
141.75,Lentic Freshwater,22.56,5.90625,,
142,Lentic Freshwater,22.62,5.916666667,,
142.25,Lentic Freshwater,22.72,5.927083333,,
142.5,Lentic Freshwater,22.86,5.9375,,
142.75,Lentic Freshwater,23.02,5.947916667,,
143,Lentic Freshwater,23.18,5.958333333,,
143.25,Lentic Freshwater,23.44,5.96875,,
143.5,Lentic Freshwater,23.8,5.979166667,,
143.75,Lentic Freshwater,24.04,5.989583333,,
144,Lentic Freshwater,24.74,6,,
144.25,Lentic Freshwater,25.04,6.010416667,,
144.5,Lentic Freshwater,25.46,6.020833333,,
144.75,Lentic Freshwater,25.5,6.03125,,
145,Lentic Freshwater,25.68,6.041666667,,
145.25,Lentic Freshwater,25.58,6.052083333,,
145.5,Lentic Freshwater,25.52,6.0625,,
145.75,Lentic Freshwater,25.6,6.072916667,,
146,Lentic Freshwater,25.94,6.083333333,,
146.25,Lentic Freshwater,26.02,6.09375,,
146.5,Lentic Freshwater,26.16,6.104166667,,
146.75,Lentic Freshwater,26.2,6.114583333,,
147,Lentic Freshwater,26.34,6.125,,
147.25,Lentic Freshwater,26.34,6.135416667,,
147.5,Lentic Freshwater,26.42,6.145833333,,
147.75,Lentic Freshwater,26.62,6.15625,,
148,Lentic Freshwater,26.62,6.166666667,,
148.25,Lentic Freshwater,26.74,6.177083333,,
148.5,Lentic Freshwater,27.16,6.1875,,
148.75,Lentic Freshwater,27.56,6.197916667,,
149,Lentic Freshwater,27.16,6.208333333,,
149.25,Lentic Freshwater,27.04,6.21875,,
149.5,Lentic Freshwater,26.88,6.229166667,,
149.75,Lentic Freshwater,26.74,6.239583333,,
150,Lentic Freshwater,27.02,6.25,,
150.25,Lentic Freshwater,27.18,6.260416667,,
150.5,Lentic Freshwater,27.16,6.270833333,,
150.75,Lentic Freshwater,27.06,6.28125,,
151,Lentic Freshwater,26.94,6.291666667,,
151.25,Lentic Freshwater,26.88,6.302083333,,
151.5,Lentic Freshwater,26.78,6.3125,,
151.75,Lentic Freshwater,26.74,6.322916667,,
152,Lentic Freshwater,26.66,6.333333333,,
152.25,Lentic Freshwater,26.46,6.34375,,
152.5,Lentic Freshwater,26.28,6.354166667,,
152.75,Lentic Freshwater,26.06,6.364583333,,
153,Lentic Freshwater,25.94,6.375,,
153.25,Lentic Freshwater,25.76,6.385416667,,
153.5,Lentic Freshwater,25.62,6.395833333,,
153.75,Lentic Freshwater,25.48,6.40625,,
154,Lentic Freshwater,25.36,6.416666667,,
154.25,Lentic Freshwater,25.2,6.427083333,,
154.5,Lentic Freshwater,25.14,6.4375,,
154.75,Lentic Freshwater,25,6.447916667,,
155,Lentic Freshwater,24.92,6.458333333,,
155.25,Lentic Freshwater,24.82,6.46875,,
155.5,Lentic Freshwater,24.68,6.479166667,,
155.75,Lentic Freshwater,24.52,6.489583333,,
156,Lentic Freshwater,24.46,6.5,,
156.25,Lentic Freshwater,24.38,6.510416667,,
156.5,Lentic Freshwater,24.32,6.520833333,,
156.75,Lentic Freshwater,24.2,6.53125,,
157,Lentic Freshwater,24.14,6.541666667,,
157.25,Lentic Freshwater,23.92,6.552083333,,
157.5,Lentic Freshwater,23.86,6.5625,,
157.75,Lentic Freshwater,23.74,6.572916667,,
158,Lentic Freshwater,23.62,6.583333333,,
158.25,Lentic Freshwater,23.52,6.59375,,
158.5,Lentic Freshwater,23.42,6.604166667,,
158.75,Lentic Freshwater,23.32,6.614583333,,
159,Lentic Freshwater,23.22,6.625,,
159.25,Lentic Freshwater,23.16,6.635416667,,
159.5,Lentic Freshwater,23.1,6.645833333,,
159.75,Lentic Freshwater,23.02,6.65625,,
160,Lentic Freshwater,22.96,6.666666667,,
160.25,Lentic Freshwater,22.9,6.677083333,,
160.5,Lentic Freshwater,22.86,6.6875,,
160.75,Lentic Freshwater,22.82,6.697916667,,
161,Lentic Freshwater,22.8,6.708333333,,
161.25,Lentic Freshwater,22.74,6.71875,,
161.5,Lentic Freshwater,22.68,6.729166667,,
161.75,Lentic Freshwater,22.6,6.739583333,,
162,Lentic Freshwater,22.56,6.75,,
162.25,Lentic Freshwater,22.44,6.760416667,,
162.5,Lentic Freshwater,22.42,6.770833333,,
162.75,Lentic Freshwater,22.34,6.78125,,
163,Lentic Freshwater,22.32,6.791666667,,
163.25,Lentic Freshwater,22.26,6.802083333,,
163.5,Lentic Freshwater,22.28,6.8125,,
163.75,Lentic Freshwater,22.28,6.822916667,,
164,Lentic Freshwater,22.3,6.833333333,,
164.25,Lentic Freshwater,22.28,6.84375,,
164.5,Lentic Freshwater,22.28,6.854166667,,
164.75,Lentic Freshwater,22.28,6.864583333,,
165,Lentic Freshwater,22.32,6.875,,
165.25,Lentic Freshwater,22.38,6.885416667,,
165.5,Lentic Freshwater,22.4,6.895833333,,
165.75,Lentic Freshwater,22.4,6.90625,,
166,Lentic Freshwater,22.36,6.916666667,,
166.25,Lentic Freshwater,22.52,6.927083333,,
166.5,Lentic Freshwater,22.68,6.9375,,
166.75,Lentic Freshwater,22.74,6.947916667,,
167,Lentic Freshwater,22.94,6.958333333,,
167.25,Lentic Freshwater,23.12,6.96875,,
167.5,Lentic Freshwater,23.42,6.979166667,,
167.75,Lentic Freshwater,23.78,6.989583333,,
168,Lentic Freshwater,24.22,7,,
168.25,Lentic Freshwater,24.46,7.010416667,,
168.5,Lentic Freshwater,24.7,7.020833333,,
168.75,Lentic Freshwater,25.04,7.03125,,
169,Lentic Freshwater,25.46,7.041666667,,
169.25,Lentic Freshwater,25.72,7.052083333,,
169.5,Lentic Freshwater,25.94,7.0625,,
169.75,Lentic Freshwater,26.26,7.072916667,,
170,Lentic Freshwater,26.48,7.083333333,,
170.25,Lentic Freshwater,26.68,7.09375,,
170.5,Lentic Freshwater,26.92,7.104166667,,
170.75,Lentic Freshwater,27.12,7.114583333,,
171,Lentic Freshwater,27.24,7.125,,
171.25,Lentic Freshwater,27.36,7.135416667,,
171.5,Lentic Freshwater,27.34,7.145833333,,
171.75,Lentic Freshwater,27.44,7.15625,,
172,Lentic Freshwater,27.58,7.166666667,,
172.25,Lentic Freshwater,27.66,7.177083333,,
172.5,Lentic Freshwater,27.82,7.1875,,
172.75,Lentic Freshwater,27.88,7.197916667,,
173,Lentic Freshwater,27.94,7.208333333,,
173.25,Lentic Freshwater,27.96,7.21875,,
173.5,Lentic Freshwater,28.04,7.229166667,,
173.75,Lentic Freshwater,27.96,7.239583333,,
174,Lentic Freshwater,27.94,7.25,,
174.25,Lentic Freshwater,27.74,7.260416667,,
174.5,Lentic Freshwater,27.72,7.270833333,,
174.75,Lentic Freshwater,27.64,7.28125,,
175,Lentic Freshwater,27.5,7.291666667,,
175.25,Lentic Freshwater,27.32,7.302083333,,
175.5,Lentic Freshwater,27.14,7.3125,,
175.75,Lentic Freshwater,26.96,7.322916667,,
176,Lentic Freshwater,26.84,7.333333333,,
176.25,Lentic Freshwater,26.66,7.34375,,
176.5,Lentic Freshwater,26.54,7.354166667,,
176.75,Lentic Freshwater,26.4,7.364583333,,
177,Lentic Freshwater,26.28,7.375,,
177.25,Lentic Freshwater,26.18,7.385416667,,
177.5,Lentic Freshwater,26.08,7.395833333,,
177.75,Lentic Freshwater,25.94,7.40625,,
178,Lentic Freshwater,25.86,7.416666667,,
178.25,Lentic Freshwater,25.74,7.427083333,,
178.5,Lentic Freshwater,25.68,7.4375,,
178.75,Lentic Freshwater,25.58,7.447916667,,
179,Lentic Freshwater,25.48,7.458333333,,
179.25,Lentic Freshwater,25.36,7.46875,,
179.5,Lentic Freshwater,25.2,7.479166667,,
179.75,Lentic Freshwater,25.12,7.489583333,,
180,Lentic Freshwater,25.02,7.5,,
180.25,Lentic Freshwater,24.98,7.510416667,,
180.5,Lentic Freshwater,24.82,7.520833333,,
180.75,Lentic Freshwater,24.78,7.53125,,
181,Lentic Freshwater,24.62,7.541666667,,
181.25,Lentic Freshwater,24.52,7.552083333,,
181.5,Lentic Freshwater,24.5,7.5625,,
181.75,Lentic Freshwater,24.4,7.572916667,,
182,Lentic Freshwater,24.34,7.583333333,,
182.25,Lentic Freshwater,24.28,7.59375,,
182.5,Lentic Freshwater,24.22,7.604166667,,
182.75,Lentic Freshwater,24.16,7.614583333,,
183,Lentic Freshwater,24.08,7.625,,
183.25,Lentic Freshwater,23.98,7.635416667,,
183.5,Lentic Freshwater,23.94,7.645833333,,
183.75,Lentic Freshwater,23.86,7.65625,,
184,Lentic Freshwater,23.76,7.666666667,,
184.25,Lentic Freshwater,23.7,7.677083333,,
184.5,Lentic Freshwater,23.6,7.6875,,
184.75,Lentic Freshwater,23.54,7.697916667,,
185,Lentic Freshwater,23.44,7.708333333,,
185.25,Lentic Freshwater,23.38,7.71875,,
185.5,Lentic Freshwater,23.28,7.729166667,,
185.75,Lentic Freshwater,23.24,7.739583333,,
186,Lentic Freshwater,23.2,7.75,,
186.25,Lentic Freshwater,23.12,7.760416667,,
186.5,Lentic Freshwater,23.02,7.770833333,,
186.75,Lentic Freshwater,22.96,7.78125,,
187,Lentic Freshwater,22.9,7.791666667,,
187.25,Lentic Freshwater,22.86,7.802083333,,
187.5,Lentic Freshwater,22.82,7.8125,,
187.75,Lentic Freshwater,22.82,7.822916667,,
188,Lentic Freshwater,22.78,7.833333333,,
188.25,Lentic Freshwater,22.78,7.84375,,
188.5,Lentic Freshwater,22.76,7.854166667,,
188.75,Lentic Freshwater,22.78,7.864583333,,
189,Lentic Freshwater,22.82,7.875,,
189.25,Lentic Freshwater,22.88,7.885416667,,
189.5,Lentic Freshwater,22.88,7.895833333,,
189.75,Lentic Freshwater,22.92,7.90625,,
190,Lentic Freshwater,23.04,7.916666667,,
190.25,Lentic Freshwater,23.26,7.927083333,,
190.5,Lentic Freshwater,24.08,7.9375,,
190.75,Lentic Freshwater,24.66,7.947916667,,
191,Lentic Freshwater,24.76,7.958333333,,
191.25,Lentic Freshwater,25.04,7.96875,,
191.5,Lentic Freshwater,25.38,7.979166667,,
191.75,Lentic Freshwater,24.12,7.989583333,,
192,Lentic Freshwater,24.8,8,,
192.25,Lentic Freshwater,25.46,8.010416667,,
192.5,Lentic Freshwater,25.82,8.020833333,,
192.75,Lentic Freshwater,26.2,8.03125,,
193,Lentic Freshwater,26.54,8.041666667,,
193.25,Lentic Freshwater,26.98,8.052083333,,
193.5,Lentic Freshwater,27.3,8.0625,,
193.75,Lentic Freshwater,27.32,8.072916667,,
194,Lentic Freshwater,27.72,8.083333333,,
194.25,Lentic Freshwater,28,8.09375,,
194.5,Lentic Freshwater,28.5,8.104166667,,
194.75,Lentic Freshwater,29.04,8.114583333,,
195,Lentic Freshwater,28.96,8.125,,
195.25,Lentic Freshwater,29.04,8.135416667,,
195.5,Lentic Freshwater,29.08,8.145833333,,
195.75,Lentic Freshwater,29.46,8.15625,,
196,Lentic Freshwater,29.7,8.166666667,,
196.25,Lentic Freshwater,29.78,8.177083333,,
196.5,Lentic Freshwater,30.04,8.1875,,
196.75,Lentic Freshwater,30.06,8.197916667,,
197,Lentic Freshwater,30.3,8.208333333,,
197.25,Lentic Freshwater,30.34,8.21875,,
197.5,Lentic Freshwater,30.44,8.229166667,,
197.75,Lentic Freshwater,30.42,8.239583333,,
198,Lentic Freshwater,30.44,8.25,,
198.25,Lentic Freshwater,30.38,8.260416667,,
198.5,Lentic Freshwater,30.3,8.270833333,,
198.75,Lentic Freshwater,30.22,8.28125,,
199,Lentic Freshwater,30.18,8.291666667,,
199.25,Lentic Freshwater,29.94,8.302083333,,
199.5,Lentic Freshwater,29.76,8.3125,,
199.75,Lentic Freshwater,29.6,8.322916667,,
200,Lentic Freshwater,29.42,8.333333333,,
200.25,Lentic Freshwater,29.2,8.34375,,
200.5,Lentic Freshwater,28.98,8.354166667,,
200.75,Lentic Freshwater,28.8,8.364583333,,
201,Lentic Freshwater,28.58,8.375,,
201.25,Lentic Freshwater,28.4,8.385416667,,
201.5,Lentic Freshwater,28.2,8.395833333,,
201.75,Lentic Freshwater,28.02,8.40625,,
202,Lentic Freshwater,27.82,8.416666667,,
202.25,Lentic Freshwater,27.64,8.427083333,,
202.5,Lentic Freshwater,27.48,8.4375,,
202.75,Lentic Freshwater,27.26,8.447916667,,
203,Lentic Freshwater,27.1,8.458333333,,
203.25,Lentic Freshwater,26.92,8.46875,,
203.5,Lentic Freshwater,26.78,8.479166667,,
203.75,Lentic Freshwater,26.6,8.489583333,,
204,Lentic Freshwater,26.42,8.5,,
204.25,Lentic Freshwater,26.24,8.510416667,,
204.5,Lentic Freshwater,26.06,8.520833333,,
204.75,Lentic Freshwater,25.92,8.53125,,
205,Lentic Freshwater,25.74,8.541666667,,
205.25,Lentic Freshwater,25.62,8.552083333,,
205.5,Lentic Freshwater,25.48,8.5625,,
205.75,Lentic Freshwater,25.3,8.572916667,,
206,Lentic Freshwater,25.2,8.583333333,,
206.25,Lentic Freshwater,25.06,8.59375,,
206.5,Lentic Freshwater,24.9,8.604166667,,
206.75,Lentic Freshwater,24.78,8.614583333,,
207,Lentic Freshwater,24.64,8.625,,
207.25,Lentic Freshwater,24.5,8.635416667,,
207.5,Lentic Freshwater,24.4,8.645833333,,
207.75,Lentic Freshwater,24.26,8.65625,,
208,Lentic Freshwater,24.14,8.666666667,,
208.25,Lentic Freshwater,24.04,8.677083333,,
208.5,Lentic Freshwater,23.94,8.6875,,
208.75,Lentic Freshwater,23.82,8.697916667,,
209,Lentic Freshwater,23.72,8.708333333,,
209.25,Lentic Freshwater,23.58,8.71875,,
209.5,Lentic Freshwater,23.5,8.729166667,,
209.75,Lentic Freshwater,23.4,8.739583333,,
210,Lentic Freshwater,23.3,8.75,,
210.25,Lentic Freshwater,23.16,8.760416667,,
210.5,Lentic Freshwater,23.08,8.770833333,,
210.75,Lentic Freshwater,22.96,8.78125,,
211,Lentic Freshwater,22.86,8.791666667,,
211.25,Lentic Freshwater,22.82,8.802083333,,
211.5,Lentic Freshwater,22.74,8.8125,,
211.75,Lentic Freshwater,22.66,8.822916667,,
212,Lentic Freshwater,22.62,8.833333333,,
212.25,Lentic Freshwater,22.56,8.84375,,
212.5,Lentic Freshwater,22.54,8.854166667,,
212.75,Lentic Freshwater,22.5,8.864583333,,
213,Lentic Freshwater,22.54,8.875,,
213.25,Lentic Freshwater,22.52,8.885416667,,
213.5,Lentic Freshwater,22.54,8.895833333,,
213.75,Lentic Freshwater,22.72,8.90625,,
214,Lentic Freshwater,22.76,8.916666667,,
214.25,Lentic Freshwater,22.86,8.927083333,,
214.5,Lentic Freshwater,22.92,8.9375,,
214.75,Lentic Freshwater,23.02,8.947916667,,
215,Lentic Freshwater,23.14,8.958333333,,
215.25,Lentic Freshwater,23.28,8.96875,,
215.5,Lentic Freshwater,23.44,8.979166667,,
215.75,Lentic Freshwater,23.78,8.989583333,,
216,Lentic Freshwater,24.28,9,,
216.25,Lentic Freshwater,24.76,9.010416667,,
216.5,Lentic Freshwater,25.32,9.020833333,,
216.75,Lentic Freshwater,25.8,9.03125,,
217,Lentic Freshwater,26.32,9.041666667,,
217.25,Lentic Freshwater,26.76,9.052083333,,
217.5,Lentic Freshwater,27.22,9.0625,,
217.75,Lentic Freshwater,27.66,9.072916667,,
218,Lentic Freshwater,28.04,9.083333333,,
218.25,Lentic Freshwater,28.38,9.09375,,
218.5,Lentic Freshwater,28.76,9.104166667,,
218.75,Lentic Freshwater,29.14,9.114583333,,
219,Lentic Freshwater,29.48,9.125,,
219.25,Lentic Freshwater,29.84,9.135416667,,
219.5,Lentic Freshwater,30.16,9.145833333,,
219.75,Lentic Freshwater,30.46,9.15625,,
220,Lentic Freshwater,30.64,9.166666667,,
220.25,Lentic Freshwater,30.88,9.177083333,,
220.5,Lentic Freshwater,31.1,9.1875,,
220.75,Lentic Freshwater,31.16,9.197916667,,
221,Lentic Freshwater,31.26,9.208333333,,
221.25,Lentic Freshwater,31.26,9.21875,,
221.5,Lentic Freshwater,31.24,9.229166667,,
221.75,Lentic Freshwater,31.24,9.239583333,,
222,Lentic Freshwater,31.18,9.25,,
222.25,Lentic Freshwater,31.12,9.260416667,,
222.5,Lentic Freshwater,30.98,9.270833333,,
222.75,Lentic Freshwater,30.92,9.28125,,
223,Lentic Freshwater,30.84,9.291666667,,
223.25,Lentic Freshwater,30.62,9.302083333,,
223.5,Lentic Freshwater,30.4,9.3125,,
223.75,Lentic Freshwater,30.3,9.322916667,,
224,Lentic Freshwater,30.1,9.333333333,,
224.25,Lentic Freshwater,29.98,9.34375,,
224.5,Lentic Freshwater,29.82,9.354166667,,
224.75,Lentic Freshwater,29.7,9.364583333,,
225,Lentic Freshwater,29.52,9.375,,
225.25,Lentic Freshwater,29.36,9.385416667,,
225.5,Lentic Freshwater,29.18,9.395833333,,
225.75,Lentic Freshwater,29.02,9.40625,,
226,Lentic Freshwater,28.82,9.416666667,,
226.25,Lentic Freshwater,28.66,9.427083333,,
226.5,Lentic Freshwater,28.48,9.4375,,
226.75,Lentic Freshwater,28.36,9.447916667,,
227,Lentic Freshwater,28.18,9.458333333,,
227.25,Lentic Freshwater,28.04,9.46875,,
227.5,Lentic Freshwater,27.9,9.479166667,,
227.75,Lentic Freshwater,27.74,9.489583333,,
228,Lentic Freshwater,27.64,9.5,,
228.25,Lentic Freshwater,27.5,9.510416667,,
228.5,Lentic Freshwater,27.36,9.520833333,,
228.75,Lentic Freshwater,27.22,9.53125,,
229,Lentic Freshwater,27.1,9.541666667,,
229.25,Lentic Freshwater,26.98,9.552083333,,
229.5,Lentic Freshwater,26.9,9.5625,,
229.75,Lentic Freshwater,26.72,9.572916667,,
230,Lentic Freshwater,26.64,9.583333333,,
230.25,Lentic Freshwater,26.48,9.59375,,
230.5,Lentic Freshwater,26.4,9.604166667,,
230.75,Lentic Freshwater,26.3,9.614583333,,
231,Lentic Freshwater,26.2,9.625,,
231.25,Lentic Freshwater,26.1,9.635416667,,
231.5,Lentic Freshwater,25.98,9.645833333,,
231.75,Lentic Freshwater,25.9,9.65625,,
232,Lentic Freshwater,25.8,9.666666667,,
232.25,Lentic Freshwater,25.7,9.677083333,,
232.5,Lentic Freshwater,25.62,9.6875,,
232.75,Lentic Freshwater,25.52,9.697916667,,
233,Lentic Freshwater,25.42,9.708333333,,
233.25,Lentic Freshwater,25.34,9.71875,,
233.5,Lentic Freshwater,25.24,9.729166667,,
233.75,Lentic Freshwater,25.14,9.739583333,,
234,Lentic Freshwater,25.04,9.75,,
234.25,Lentic Freshwater,24.96,9.760416667,,
234.5,Lentic Freshwater,24.9,9.770833333,,
234.75,Lentic Freshwater,24.8,9.78125,,
235,Lentic Freshwater,24.72,9.791666667,,
235.25,Lentic Freshwater,24.64,9.802083333,,
235.5,Lentic Freshwater,24.58,9.8125,,
235.75,Lentic Freshwater,24.56,9.822916667,,
236,Lentic Freshwater,24.56,9.833333333,,
236.25,Lentic Freshwater,24.48,9.84375,,
236.5,Lentic Freshwater,24.44,9.854166667,,
236.75,Lentic Freshwater,24.42,9.864583333,,
237,Lentic Freshwater,24.4,9.875,,
237.25,Lentic Freshwater,24.38,9.885416667,,
237.5,Lentic Freshwater,24.38,9.895833333,,
237.75,Lentic Freshwater,24.42,9.90625,,
238,Lentic Freshwater,24.42,9.916666667,,
238.25,Lentic Freshwater,24.44,9.927083333,,
238.5,Lentic Freshwater,24.46,9.9375,,
238.75,Lentic Freshwater,24.56,9.947916667,,
239,Lentic Freshwater,24.8,9.958333333,,
239.25,Lentic Freshwater,25.16,9.96875,,
239.5,Lentic Freshwater,25.48,9.979166667,,
239.75,Lentic Freshwater,25.6,9.989583333,,
240,Lentic Freshwater,26.56,10,,
240.25,Lentic Freshwater,27.1,10.01041667,,
240.5,Lentic Freshwater,27.62,10.02083333,,
240.75,Lentic Freshwater,28.1,10.03125,,
241,Lentic Freshwater,28.58,10.04166667,,
241.25,Lentic Freshwater,28.96,10.05208333,,
241.5,Lentic Freshwater,29.22,10.0625,,
241.75,Lentic Freshwater,29.5,10.07291667,,
242,Lentic Freshwater,29.66,10.08333333,,
242.25,Lentic Freshwater,29.64,10.09375,,
242.5,Lentic Freshwater,29.72,10.10416667,,
242.75,Lentic Freshwater,30.02,10.11458333,,
243,Lentic Freshwater,30.2,10.125,,
243.25,Lentic Freshwater,30.32,10.13541667,,
243.5,Lentic Freshwater,30.2,10.14583333,,
243.75,Lentic Freshwater,30.24,10.15625,,
244,Lentic Freshwater,30.32,10.16666667,,
244.25,Lentic Freshwater,30.42,10.17708333,,
244.5,Lentic Freshwater,30.44,10.1875,,
244.75,Lentic Freshwater,30.54,10.19791667,,
245,Lentic Freshwater,30.54,10.20833333,,
245.25,Lentic Freshwater,30.48,10.21875,,
245.5,Lentic Freshwater,30.36,10.22916667,,
245.75,Lentic Freshwater,30.26,10.23958333,,
246,Lentic Freshwater,30.22,10.25,,
246.25,Lentic Freshwater,30.16,10.26041667,,
246.5,Lentic Freshwater,30.16,10.27083333,,
246.75,Lentic Freshwater,30.02,10.28125,,
247,Lentic Freshwater,29.88,10.29166667,,
247.25,Lentic Freshwater,29.78,10.30208333,,
247.5,Lentic Freshwater,29.62,10.3125,,
247.75,Lentic Freshwater,29.54,10.32291667,,
248,Lentic Freshwater,29.3,10.33333333,,
248.25,Lentic Freshwater,29.16,10.34375,,
248.5,Lentic Freshwater,28.98,10.35416667,,
248.75,Lentic Freshwater,28.82,10.36458333,,
249,Lentic Freshwater,28.7,10.375,,
249.25,Lentic Freshwater,28.54,10.38541667,,
249.5,Lentic Freshwater,28.38,10.39583333,,
249.75,Lentic Freshwater,28.26,10.40625,,
250,Lentic Freshwater,28.16,10.41666667,,
250.25,Lentic Freshwater,28.02,10.42708333,,
250.5,Lentic Freshwater,27.9,10.4375,,
250.75,Lentic Freshwater,27.8,10.44791667,,
251,Lentic Freshwater,27.66,10.45833333,,
251.25,Lentic Freshwater,27.56,10.46875,,
251.5,Lentic Freshwater,27.44,10.47916667,,
251.75,Lentic Freshwater,27.32,10.48958333,,
252,Lentic Freshwater,27.24,10.5,,
252.25,Lentic Freshwater,27.1,10.51041667,,
252.5,Lentic Freshwater,27,10.52083333,,
252.75,Lentic Freshwater,26.92,10.53125,,
253,Lentic Freshwater,26.84,10.54166667,,
253.25,Lentic Freshwater,26.76,10.55208333,,
253.5,Lentic Freshwater,26.66,10.5625,,
253.75,Lentic Freshwater,26.58,10.57291667,,
254,Lentic Freshwater,26.48,10.58333333,,
254.25,Lentic Freshwater,26.38,10.59375,,
254.5,Lentic Freshwater,26.3,10.60416667,,
254.75,Lentic Freshwater,26.22,10.61458333,,
255,Lentic Freshwater,26.12,10.625,,
255.25,Lentic Freshwater,26.06,10.63541667,,
255.5,Lentic Freshwater,25.96,10.64583333,,
255.75,Lentic Freshwater,25.86,10.65625,,
256,Lentic Freshwater,25.8,10.66666667,,
256.25,Lentic Freshwater,25.74,10.67708333,,
256.5,Lentic Freshwater,25.68,10.6875,,
256.75,Lentic Freshwater,25.62,10.69791667,,
257,Lentic Freshwater,25.54,10.70833333,,
257.25,Lentic Freshwater,25.5,10.71875,,
257.5,Lentic Freshwater,25.48,10.72916667,,
257.75,Lentic Freshwater,25.4,10.73958333,,
258,Lentic Freshwater,25.34,10.75,,
258.25,Lentic Freshwater,25.32,10.76041667,,
258.5,Lentic Freshwater,25.24,10.77083333,,
258.75,Lentic Freshwater,25.22,10.78125,,
259,Lentic Freshwater,25.18,10.79166667,,
259.25,Lentic Freshwater,25.14,10.80208333,,
259.5,Lentic Freshwater,25.1,10.8125,,
259.75,Lentic Freshwater,25.1,10.82291667,,
260,Lentic Freshwater,25.08,10.83333333,,
260.25,Lentic Freshwater,25.08,10.84375,,
260.5,Lentic Freshwater,25.08,10.85416667,,
260.75,Lentic Freshwater,25.04,10.86458333,,
261,Lentic Freshwater,25,10.875,,
261.25,Lentic Freshwater,24.92,10.88541667,,
261.5,Lentic Freshwater,24.8,10.89583333,,
261.75,Lentic Freshwater,24.72,10.90625,,
262,Lentic Freshwater,24.66,10.91666667,,
262.25,Lentic Freshwater,24.68,10.92708333,,
262.5,Lentic Freshwater,24.72,10.9375,,
262.75,Lentic Freshwater,24.76,10.94791667,,
263,Lentic Freshwater,24.82,10.95833333,,
263.25,Lentic Freshwater,24.92,10.96875,,
263.5,Lentic Freshwater,25.18,10.97916667,,
263.75,Lentic Freshwater,25.38,10.98958333,,
264,Lentic Freshwater,25.62,11,,
264.25,Lentic Freshwater,25.8,11.01041667,,
264.5,Lentic Freshwater,25.98,11.02083333,,
264.75,Lentic Freshwater,26.16,11.03125,,
265,Lentic Freshwater,26.24,11.04166667,,
265.25,Lentic Freshwater,26.2,11.05208333,,
